date       time    	Air_Temp	Barometric_Press	Dew_Point	Relative_Humidity	Wind_Dir	Wind_Gust	Wind_Speed
2012_11_04 04:23:24	51.8	28.1	49.2	90.4	80.2	8	6.4
2012_11_04 04:29:34	51.7	28.1	49	90.2	81	8	6
2012_11_04 04:35:45	51.8	28.1	49	90	81	10	7
2012_11_04 04:41:56	51.9	28.1	49	89.6	81.2	10	5.6
2012_11_04 04:48:08	52.1	28.1	49	89	81.6	11	6.6
2012_11_04 04:54:18	52.1	28.1	49	89	83.4	11	4.6
2012_11_04 05:00:29	52.1	28.1	48.9	88.8	83.2	11	5
2012_11_04 05:06:39	52.1	28.1	49	89	83.6	10	7.4
2012_11_04 05:12:50	51.9	28.1	48.9	89.2	83.6	13	11
2012_11_04 05:19:00	51.7	28.1	49.1	90.6	82	14	11.6
2012_11_04 05:25:11	51.7	28.1	49.2	91	81	17	13.8
2012_11_04 05:33:21	51.7	28.1	49.1	90.8	82.8	17	10.2
2012_11_04 05:39:32	51.6	28.1	49.1	91	82.8	12	10.4
2012_11_04 05:45:43	51.6	28.1	48.9	90.2	83.6	12	11.4
2012_11_04 05:51:53	51.6	28.1	48.8	90	82.8	14	11.6
2012_11_04 05:58:04	51.5	28.1	48.8	90.4	89	14	11.2
2012_11_04 06:04:14	51.6	28.1	49.1	91	93.6	14	10
2012_11_04 06:10:27	51.8	28.1	49.2	90.8	96.4	13	8.6
2012_11_04 06:16:40	51.6	28.1	49	90.6	99.6	13	8.2
2012_11_04 06:22:51	51.7	28.1	48.7	89.4	100	13	6.2
2012_11_04 06:29:01	51.6	28.1	48.8	90.2	100	13	5.8
2012_11_04 06:35:11	51.5	28.1	49.1	91.6	92.6	14	9.4
2012_11_04 06:41:22	51.5	28.1	48.7	89.8	89.6	14	8.6
2012_11_04 06:47:33	52.1	28.1	48.5	87.2	89.8	14	9
2012_11_04 06:53:43	52.5	28.1	48.7	87	81.4	14	6.6
2012_11_04 06:59:55	52.4	28.1	48.9	87.6	81	14	5.8
2012_11_04 07:06:07	52.3	28.1	48.9	88	81	8	4.8
2012_11_04 07:12:20	52.4	28.1	49	88.2	81	8	5.4
2012_11_04 07:18:32	52.3	28.1	49.2	88.8	80.8	8	5.2
2012_11_04 07:24:42	52.2	28.1	48.8	88	81	8	4.6
2012_11_04 07:30:53	52.2	28.1	48.9	88.2	81	8	2.8
2012_11_04 07:37:05	52.2	28.1	48.9	88.4	81	3	1
2012_11_04 07:43:16	52.1	28.1	48.7	88	81.4	4	2
2012_11_04 07:49:27	52.2	28.1	48.9	88.2	81.4	5	3.6
2012_11_04 07:55:40	51.9	28.1	48.9	89.4	32.8	8	6
2012_11_04 08:01:51	51.7	28.1	49.1	90.6	18.2	8	5.2
2012_11_04 08:08:02	51.7	28.1	49.2	91	17	7	3.4
2012_11_04 08:14:12	51.8	28.1	49.3	91	16.8	7	1.4
2012_11_04 08:20:23	51.9	28.1	49.4	91	17	7	2.6
2012_11_04 08:26:33	51.9	28.1	49.4	91	17	7	2.2
2012_11_04 08:32:44	51.9	28.1	49.4	91	17	7	0
2012_11_04 08:38:55	52	28.1	49.5	91	17	1	0
2012_11_04 08:45:07	52.1	28.1	49.5	90.6	17	1	0
2012_11_04 08:51:20	52.3	28.1	49.5	90	17	1	0
2012_11_04 08:57:32	52.4	28.1	49.4	89.2	17	1	0
2012_11_04 09:03:44	52.3	28.1	49.5	90	17	1	0
2012_11_04 09:09:55	52.3	28.1	49.3	89.2	17	2	0
2012_11_04 09:16:08	52.3	28.1	49.1	88.6	17	2	0
2012_11_04 09:22:18	52.3	28.1	49.2	89	16.8	2	0
2012_11_04 09:28:31	52.4	28.1	49.2	88.8	17	3	0.2
2012_11_04 09:34:45	52.3	28.1	49.2	89	17	4	2.6
2012_11_04 09:40:56	52.2	28.1	49.2	89.4	16.6	4	2.8
2012_11_04 09:47:06	52.2	28.1	49	88.6	16.8	4	1.4
2012_11_04 09:53:17	52.3	28.1	48.6	87	17	4	0.8
2012_11_04 09:59:28	52.5	28.1	49.2	88.6	17	4	2
2012_11_04 10:05:40	52.4	28.1	49	88	16.8	4	3.2
2012_11_04 10:11:52	52.4	28.1	49.1	88.4	16.8	4	2.2
2012_11_04 10:18:07	52.5	28.1	49.6	89.6	17	4	0.8
2012_11_04 10:24:18	52.6	28.1	49.7	89.8	17	4	1.4
2012_11_04 10:30:31	52.4	28.1	49.8	90.8	17	5	2.8
2012_11_04 10:36:42	52.1	28.1	49.9	91.8	17	4	2.6
2012_11_04 10:42:52	52.1	28.1	49.9	92	17	4	2.2
2012_11_04 10:49:05	52.2	28.1	50	92	17	4	1.8
2012_11_04 10:55:17	52.2	28.1	50	92	17	4	3.2
2012_11_04 11:01:28	52.1	28.1	49.9	92	16.8	4	1.6
2012_11_04 11:07:38	52.1	28.1	49.9	92	17	3	1.8
2012_11_04 11:13:49	52.1	28.1	49.9	92	17	3	1
2012_11_04 11:20:01	52.1	28.1	49.9	92	17	3	0
2012_11_04 11:26:11	52.2	28.1	50	92	17	3	0
2012_11_04 11:33:25	52.6	28.1	50.3	92	17	3	0
2012_11_04 11:45:46	53.2	28.1	50.6	90.8	17	2	0.4
2012_11_04 11:51:56	53.4	28.1	50.5	90	17	3	2
2012_11_04 11:58:08	53.4	28.1	50.4	89.4	17	3	1
2012_11_04 12:04:18	53.3	28.1	50.4	90	17	3	1
2012_11_04 12:10:31	53.3	28.1	50.5	90.4	17	3	1.8
2012_11_04 12:16:41	53.2	28.1	50.4	90.4	17	3	2.2
2012_11_04 12:22:53	53.1	28.1	50.3	90.2	17	3	1.2
2012_11_04 12:29:06	53.1	28.1	50.2	90	17	3	0.2
2012_11_04 12:35:18	52.7	28.1	49.9	90	17	3	2
2012_11_04 12:41:30	52.4	28.1	49.7	90.2	17	3	0
2012_11_04 12:47:43	52.5	28.1	49.4	89.2	17	3	0
2012_11_04 12:53:55	52.7	28.1	49.6	89.2	17	3	0
2012_11_04 13:00:05	53	28.1	50.2	90	17	3	0
2012_11_04 13:12:28	53	28.1	49.9	89	17	3	0.4
2012_11_04 13:18:41	52.9	28.1	50.2	90.4	17	3	0.2
2012_11_04 13:24:51	52.8	28.1	50	90	17	3	1.4
2012_11_04 13:31:03	52.7	28.1	49.6	89.2	17	3	0.8
2012_11_04 13:37:14	52.8	28.1	49.6	88.6	17	4	3.2
2012_11_04 13:43:26	52.9	28.1	49.9	89.2	17	4	2.6
2012_11_04 13:49:37	53	28.1	50.2	90	17	4	2.4
2012_11_04 13:55:50	52.9	28.1	50.1	90	17	4	0
2012_11_04 14:02:01	53	28.1	50.3	90.4	17	4	0
2012_11_04 14:08:11	53.2	28.1	50.3	90	17	3	0.6
2012_11_04 14:15:25	53.1	28.1	50.5	91	17	4	1.8
2012_11_04 14:21:36	52.9	28.1	50.6	92	9	5	0.4
2012_11_04 14:27:48	52.7	28.1	50.4	92	9	5	0.4
2012_11_04 14:33:59	52.6	28.1	50.3	92	9	5	3.4
2012_11_04 14:40:09	52.5	28.1	50.2	92	9	5	0
2012_11_04 14:48:21	52.5	28.1	50.4	92.8	9	5	1.2
2012_11_04 14:54:33	52.4	28.1	50.4	93	9	5	3.2
2012_11_04 15:00:44	52.3	28.1	50.3	93	9	5	1.4
2012_11_04 15:06:55	52.3	28.1	50.3	93	9	2	1.6
2012_11_04 15:13:05	52.3	28.1	50.3	93	9	2	1.8
2012_11_04 15:19:16	52.3	28.1	50.3	93	9	4	2.8
2012_11_04 15:25:27	52.3	28.1	50.3	93	8.2	4	2.2
2012_11_04 15:31:40	52.3	28.1	50.3	93	9	4	0.4
2012_11_04 15:37:51	52.3	28.1	50.3	93	9	3	1
2012_11_04 15:44:03	52.3	28.1	50.3	93	9	3	1
2012_11_04 15:50:14	52.3	28.1	50.3	93	9	3	1.6
2012_11_04 15:56:26	52.3	28.1	50.1	92.2	9	4	2
2012_11_04 16:02:39	52.3	28.1	50	92	9	4	2.2
2012_11_04 16:08:50	52.3	28.1	50	92	9	4	3.4
2012_11_04 16:15:00	52.3	28.1	50	92	9	4	2.8
2012_11_04 16:21:12	52.3	28.1	50	92	9	4	1.4
2012_11_04 16:27:26	52.4	28.1	50	91.6	9	4	0.2
2012_11_04 16:33:37	52.4	28.1	49.9	91.4	9	4	0.4
2012_11_04 16:39:47	52.4	28.1	49.9	91.2	9	3	0.8
2012_11_04 16:45:58	52.4	28.1	50.1	92	9	3	0
2012_11_04 16:52:09	52.4	28.1	50.1	92	9	3	0
2012_11_04 16:58:24	52.4	28.1	50	91.4	9	3	0
2012_11_04 17:10:05	52.4	28.1	49.8	90.8	9	5	1.6
2012_11_04 17:16:16	52.4	28.1	49.8	90.8	9	5	3.4
2012_11_04 17:22:28	52.6	28.1	49.9	90.4	106.2	9	4.4
2012_11_04 17:28:41	52.6	28.1	49.5	89	162	9	2.6
2012_11_04 17:34:54	52.8	28.1	49.7	89	155.8	8	3.4
2012_11_04 17:41:04	53	28.1	49.9	89.2	112.4	9	5.4
2012_11_04 17:47:14	53.6	28.1	50.1	88	209	9	3
2012_11_04 17:53:26	53	28.1	50.1	89.8	24	9	1.6
2012_11_04 17:59:40	53.1	28.1	50.2	90	59	9	0.6
2012_11_04 18:05:51	53	28.1	50.2	90	192.6	7	6
2012_11_04 18:12:03	52.7	28.1	50.1	90.6	182.4	7	4
2012_11_04 18:18:15	52.7	28.1	50.4	92	185.8	7	3.8
2012_11_04 18:24:26	52.5	28.1	50.5	93	194.8	7	5
2012_11_04 18:30:37	52.4	28.1	50.5	93.2	195	7	4
2012_11_04 18:36:47	52.3	28.1	50.6	94	200	7	6.2
2012_11_04 18:42:58	52.3	28.1	50.6	94	203	7	5.8
2012_11_04 18:49:08	52.2	28.1	50.5	94	202.8	7	4.4
2012_11_04 18:59:21	52.2	28.1	50.5	94	202.8	7	4.4
2012_11_04 19:05:35	52.2	28.1	50.5	94	203	7	5.6
2012_11_04 19:11:46	52.3	28.1	50.6	94	203	7	5
2012_11_04 19:17:56	52.3	28.1	50.6	94	202.8	7	4.6
2012_11_04 19:24:08	52.3	28.1	50.6	94	202.2	7	4.4
2012_11_04 19:32:22	52.3	28.1	50.5	93.8	202	7	4
2012_11_04 19:38:35	52.3	28.1	50.3	93	202	5	3.4
2012_11_04 19:44:46	52.4	28.1	50.3	92.8	202.2	5	3.2
2012_11_04 19:50:57	52.4	28.1	50.2	92.2	202	5	3.2
2012_11_04 19:57:10	52.6	28.1	50.3	92	202	6	4.4
2012_11_04 20:05:21	52.8	28.1	50.3	91.2	202	6	3
2012_11_04 20:11:33	52.8	28.1	50.3	91	202	5	2
2012_11_04 20:17:43	52.8	28.1	50.3	91	202.6	5	0
2012_11_04 20:23:56	52.9	28.1	50.3	91	202.8	5	0
2012_11_04 20:30:06	52.9	28.1	50.3	91	202.6	5	0
2012_11_04 20:38:19	52.7	28.1	50.5	92.2	202.2	5	3.4
2012_11_04 20:44:30	52.3	28.1	50.3	93	202.6	5	3.4
2012_11_04 20:50:43	52.3	28.1	50.3	93	202.2	6	4
2012_11_04 20:56:53	52.3	28.1	50.3	93	202.8	6	1.4
2012_11_04 21:03:04	52.3	28.1	50.3	93	202.4	6	2.2
2012_11_04 21:09:18	52.3	28.1	50.3	93	202.8	5	1.8
2012_11_04 21:15:33	52.4	28.1	50.4	93	202.4	5	2.6
2012_11_04 21:21:43	52.4	28.1	50.4	93	202.6	5	0
2012_11_04 21:27:54	52.5	28.1	50.5	93	202.6	5	1.6
2012_11_04 21:34:06	52.5	28.1	50.5	93	202.8	5	1
2012_11_04 21:40:17	52.5	28.1	50.5	93	202.8	3	0.8
2012_11_04 21:46:28	52.5	28.1	50.5	93	202.8	5	3.4
2012_11_04 21:52:39	52.5	28.1	50.5	93	203	6	4.2
2012_11_04 21:58:52	52.4	28.1	50.7	94	203	6	3.6
2012_11_04 22:05:04	52.3	28.1	50.6	93.8	203.2	6	4.4
2012_11_04 22:11:15	52.4	28.1	50.7	94	107.2	8	4.6
2012_11_04 22:17:28	52.5	28.1	50.7	93.6	172.8	8	3.6
2012_11_04 22:23:39	52.6	28.1	50.5	92.6	85.4	8	3.6
2012_11_04 22:29:49	53	28.1	50.6	91.6	145.4	8	3.4
2012_11_04 22:36:01	53	28.1	50.6	91.8	193.4	8	2.6
2012_11_04 22:42:11	52.8	28.1	50.5	92	163.8	8	2.8
2012_11_04 22:48:25	53.7	28.1	50.8	90	156.8	12	5
2012_11_04 22:54:37	54.6	28.1	51	87.6	72.4	12	6.4
2012_11_04 23:00:48	55.1	28.1	51.1	86.2	132	12	8.4
2012_11_04 23:06:59	56.2	28.1	51.4	83.8	97.8	18	11.6
2012_11_04 23:13:10	56.2	28.1	51.2	83.4	118.8	20	11.6
2012_11_04 23:20:22	56	28.1	51.3	84.2	140.4	23	11.2
2012_11_04 23:26:34	55.5	28.1	51.2	85.2	137.8	23	12.8
2012_11_04 23:32:44	57.3	28.1	51.3	80.4	135	27	16.6
2012_11_04 23:38:55	59.9	28.1	51.7	74.4	136.2	27	16.6
2012_11_04 23:45:06	60.5	28.1	51.6	72.4	130.4	30	20.6
2012_11_04 23:52:19	60.5	28.1	51.4	72	169.6	31	22.4
2012_11_04 23:58:30	60.6	28.1	51.5	72	130.2	33	22.2
2012_11_05 00:04:41	60.7	28.1	51.6	72	127.2	33	26.2
2012_11_05 00:10:57	60.7	28.1	51.6	72	136.2	33	21.4
2012_11_05 00:17:08	60.6	28.1	51.5	72	126.8	33	25.4
2012_11_05 00:23:20	60.5	28.1	51.6	72.4	128.6	33	16.2
2012_11_05 00:29:31	60.4	28.1	51.6	72.6	132.6	33	19.4
2012_11_05 00:35:45	60.7	28.1	51.6	72	118.6	29	22.2
2012_11_05 00:41:55	60.8	28.1	51.6	71.6	121	29	17.2
2012_11_05 00:48:08	60.7	28.1	51.4	71.2	168.8	33	11
2012_11_05 00:56:20	60.9	28.1	51.4	71	116	33	12.6
2012_11_05 01:02:31	60.8	28.1	51.3	71	123	33	13.8
2012_11_05 01:08:41	60.7	28.1	51.3	71.2	124.6	29	18.2
2012_11_05 01:14:52	60.2	28.1	51.5	72.8	120.8	30	22.4
2012_11_05 01:21:05	60.2	28.1	51.5	73	123.4	33	24.4
2012_11_05 01:27:18	60.2	28.1	51.5	73	120.4	35	22.8
2012_11_05 01:33:29	60.2	28	51.5	73	122.4	35	25.8
2012_11_05 01:39:41	60.1	28	51.4	73	123.6	33	25.8
2012_11_05 01:45:51	60	28	51.3	73	130.6	37	30.6
2012_11_05 01:52:02	60.1	28	51.4	73	134.8	37	27.4
2012_11_05 01:58:13	60.3	28	51.5	72.8	145.2	37	24.2
2012_11_05 02:05:24	60.7	28	51.4	71.4	142.2	41	27.4
2012_11_05 02:11:37	60.8	28	51.4	71.2	139.8	41	26.4
2012_11_05 02:17:49	60.9	28	51.4	71	137.4	41	23.6
2012_11_05 02:23:59	61	28	51.5	71	127.2	41	23.6
2012_11_05 02:30:11	60.7	28	51.4	71.4	125.4	41	23
2012_11_05 02:36:22	60.6	28	51.5	72	111.6	34	20
2012_11_05 02:42:33	60.5	28	51.5	72.4	125.6	34	22
2012_11_05 02:48:44	60.4	28	51.5	72.4	129.8	36	27
2012_11_05 02:54:54	60.2	28	51.5	73	126.2	38	29
2012_11_05 03:01:05	60.4	28	51.3	72	129.4	41	30.4
2012_11_05 03:07:26	60.7	28	51.6	72	120.4	45	18.6
2012_11_05 03:13:39	60.7	28	51.4	71.4	105.6	45	21.6
2012_11_05 03:19:52	60.7	28	51.4	71.4	135.2	45	16.2
2012_11_05 03:26:03	60.6	28	51.5	71.8	117.6	45	22.4
2012_11_05 03:32:14	60.7	28	51.5	71.8	125	45	21.8
2012_11_05 03:38:26	60.4	28	51.4	72.2	121.6	34	23.2
2012_11_05 03:44:38	60.2	28	51.3	72.4	121	43	26
2012_11_05 03:50:50	60.1	28	51.3	72.8	130.6	43	29.2
2012_11_05 03:57:02	60	28	51.3	73	126.4	46	27.8
2012_11_05 04:10:04	60.1	28	51.3	72.6	128.4	42	26.2
2012_11_05 04:16:14	60.3	28	51.2	72	127.2	42	27.4
2012_11_05 04:22:28	60.1	28	51.2	72.6	127.2	46	24
2012_11_05 04:28:42	60.1	28	51.2	72.4	127.4	46	27
2012_11_05 04:34:53	60.1	28	51.1	72	133.8	42	30.8
2012_11_05 04:41:07	60.1	28	51.1	72	129.4	49	24.4
2012_11_05 04:47:18	60	28	51	72.2	118.4	49	24.6
2012_11_05 04:53:29	60.2	28	51.2	72	124.4	49	22
2012_11_05 04:59:42	60.1	28	51.1	72	125.8	49	17
2012_11_05 05:05:53	60.2	28	51.2	72	116.8	43	24
2012_11_05 05:12:04	60.1	28	51.1	72	117.2	43	19.8
2012_11_05 05:18:16	60	28	51	72	113	43	24
2012_11_05 05:24:27	60.1	28	51.1	72	100.4	43	24
2012_11_05 05:30:37	60	28	51	72	103.8	43	17.2
2012_11_05 05:36:48	59.9	28	50.9	72	85	49	12.4
2012_11_05 05:42:58	59.9	28	50.9	72	90.6	49	6.2
2012_11_05 05:49:09	59.6	28	50.9	73	191.8	49	6
2012_11_05 05:59:20	59.5	28	50.9	73.2	109.2	49	17.4
2012_11_05 06:05:31	59.7	28	51	72.8	96	32	14
2012_11_05 06:11:42	59.8	28	50.9	72.2	77.8	32	15
2012_11_05 06:17:53	59.6	28	50.9	73	154.8	39	12.8
2012_11_05 06:24:05	59.7	28	51	73	98.6	47	17.6
2012_11_05 06:30:16	59.7	28	51	73	112	47	12.6
2012_11_05 06:36:28	59.5	28	51.1	73.6	88	40	18.2
2012_11_05 06:42:38	59.3	28	51.1	74.2	85.2	40	12.4
2012_11_05 06:48:49	59.2	28	51.3	75	96	40	14.8
2012_11_05 06:55:00	59.1	28	51.2	75	141.2	40	12
2012_11_05 07:01:12	59	28	51.1	75	110.4	40	15.6
2012_11_05 07:07:23	58.7	28	51.2	76.2	123.6	36	15.6
2012_11_05 07:13:34	58.5	28	51.3	77	109	39	19.2
2012_11_05 07:19:44	58.5	28	51.3	77	109.8	44	20.4
2012_11_05 07:25:55	58.5	28	51.3	77	114.8	44	17.6
2012_11_05 07:32:07	58.6	28	51.4	77	129.2	44	14.8
2012_11_05 07:38:21	58.6	28	51.6	77.6	108.8	32	20.8
2012_11_05 07:44:32	58.6	28	51.8	78	121.6	45	21.6
2012_11_05 07:50:45	58.7	28	51.7	77.4	119.2	46	21.6
2012_11_05 07:56:56	58.9	28	51.7	77	123	52	25.6
2012_11_05 08:03:08	58.9	28	51.7	77	119.6	52	27
2012_11_05 08:09:19	59	28	51.8	77	108.8	47	17.6
2012_11_05 08:15:30	58.9	28	51.8	77.4	89.6	47	21.6
2012_11_05 08:21:41	58.5	28	51.9	78.8	91.4	47	25.6
2012_11_05 08:27:52	58.5	28	52	78.8	93.2	47	28
2012_11_05 08:34:05	58.4	28	51.9	79	100.2	47	23.8
2012_11_05 08:40:16	58.4	28	51.9	79	118	38	20
2012_11_05 08:46:29	58.6	28	51.9	78.6	129.6	38	20.4
2012_11_05 08:52:42	58.4	28.1	51.9	79	133	38	18.4
2012_11_05 08:58:53	58.5	28.1	52	79	132.4	38	18.6
2012_11_05 09:05:03	58.5	28.1	51.9	78.4	128.8	28	21.8
2012_11_05 09:11:16	58.6	28.1	51.8	78	124.8	37	20.4
2012_11_05 09:17:27	58.8	28.1	52	78	135.8	37	16.2
2012_11_05 09:23:41	58.7	28.1	51.9	78	131.4	37	12.8
2012_11_05 09:29:53	58.5	28.1	52	79	128.8	37	13.4
2012_11_05 09:36:04	58.6	28.1	52.1	79	138.2	24	13.6
2012_11_05 09:42:15	58.5	28.1	52	79	148.6	24	9
2012_11_05 09:48:27	58.8	28.1	51.9	77.8	125	24	10.8
2012_11_05 09:54:37	58.9	28.1	52	77.8	130.2	24	7
2012_11_05 10:00:48	59.1	28.1	51.9	77	102.8	28	16
2012_11_05 10:06:59	59.3	28.1	52	76.8	131.2	28	8.4
2012_11_05 10:13:09	59.3	28.1	52	76.8	118.2	28	13
2012_11_05 10:20:20	59.2	28.1	51.9	76.8	132.6	28	15.2
2012_11_05 10:26:32	59.2	28.1	51.8	76.6	151.8	42	22.2
2012_11_05 10:32:43	59.1	28.1	51.7	76.4	133	42	15.4
2012_11_05 10:38:53	59.2	28.1	51.6	76	124.2	29	15.4
2012_11_05 10:45:04	59.2	28.1	51.8	76.6	158.8	29	12.4
2012_11_05 10:51:17	59.2	28.1	51.8	76.4	124.8	29	18
2012_11_05 10:57:30	59.4	28.1	51.8	76	128.8	31	13.2
2012_11_05 11:03:40	59.2	28.1	51.6	76	137.6	35	11.8
2012_11_05 11:09:51	59.3	28.1	51.7	76	133.2	35	10
2012_11_05 11:16:02	59.4	28.1	51.8	76	143.2	35	11.2
2012_11_05 11:22:14	59.3	28.1	51.7	76	149.6	35	13
2012_11_05 11:28:25	59.1	28.1	51.6	76.2	154	36	13.2
2012_11_05 11:34:38	59.3	28	51.7	76	116.2	16	8
2012_11_05 11:40:50	59.1	28	51.7	76.4	162.2	26	12.2
2012_11_05 11:47:02	59.1	28	51.8	76.8	155.6	27	13.8
2012_11_05 11:53:13	59.2	28.1	51.9	76.8	133.2	27	10
2012_11_05 11:59:24	59	28.1	51.8	76.8	151.2	27	16.4
2012_11_05 12:05:35	59.1	28	51.8	76.8	143.8	32	14.2
2012_11_05 12:11:46	59.3	28	51.6	75.8	180.8	32	7.8
2012_11_05 12:17:58	59.3	28	51.7	75.8	155.2	32	7.6
2012_11_05 12:24:10	59.4	28.1	51.6	75.2	134.8	32	9.4
2012_11_05 12:32:21	59.4	28.1	51.6	75.4	172.8	32	8.8
2012_11_05 12:38:33	59.6	28.1	51.3	74	91.2	19	2
2012_11_05 12:44:44	59.7	28.1	51	73	151.8	19	4
2012_11_05 12:50:55	59.8	28.1	50.8	72.2	170.6	19	9
2012_11_05 12:57:06	59.7	28.1	50.9	72.6	168	19	3.4
2012_11_05 13:03:17	59.9	28.1	51.2	73	120.6	28	6.6
2012_11_05 13:09:29	60	28.1	51	72	154.4	28	12.8
2012_11_05 13:15:39	59.9	28.1	50.9	72	131.8	28	10.8
2012_11_05 13:21:51	60	28	50.7	71.2	147.2	28	12.2
2012_11_05 13:28:04	60.2	28	50.6	70.4	127.6	30	17.6
2012_11_05 13:34:15	60.5	28	50.5	69.6	136	33	14.6
2012_11_05 13:40:27	60.4	28	50.4	69.6	172.6	37	13.6
2012_11_05 13:46:38	60.3	28	50.5	70	131.4	37	12.8
2012_11_05 13:52:51	60.4	28	50.4	69.6	132	37	8.6
2012_11_05 13:59:04	60.4	28	50.3	69.4	121.8	37	13.8
2012_11_05 14:05:14	60.2	28	50.4	70	128.8	29	14
2012_11_05 14:11:26	60.2	28	50.6	70.6	126.8	31	15.2
2012_11_05 14:17:38	60.3	28	50.5	70.2	122.8	32	17.4
2012_11_05 14:23:52	60.3	28	50.6	70.2	160.6	32	13.8
2012_11_05 14:30:06	60.2	28.1	50.6	70.4	137.8	34	13.8
2012_11_05 14:37:20	60.3	28.1	50.5	70	118.2	18	5.4
2012_11_05 14:43:32	60.1	28	50.2	69.8	117.2	31	11.2
2012_11_05 14:49:45	60	28.1	49.9	69.2	115	31	18
2012_11_05 14:55:56	60	28.1	50	69.6	145.8	31	13.8
2012_11_05 15:02:08	59.8	28.1	50.1	70.2	134	31	10.6
2012_11_05 15:10:19	59.7	28.1	50.3	71	144	26	12.2
2012_11_05 15:16:30	59.6	28.1	50.1	70.8	138.8	31	15.8
2012_11_05 15:22:41	59.6	28.1	50.1	70.6	126.6	31	16.2
2012_11_05 15:28:53	59.5	28.1	50	70.6	131.8	31	14
2012_11_05 15:35:05	59.4	28	49.8	70.6	135.4	28	13.6
2012_11_05 15:41:18	59.5	28.1	50	70.8	138.6	28	14.2
2012_11_05 15:47:29	59.3	28.1	50.2	71.6	137.8	28	10
2012_11_05 15:53:40	59.2	28.1	50.2	72	149.6	28	15.6
2012_11_05 15:59:51	59.1	28.1	50.5	73	160.6	28	13
2012_11_05 16:06:03	58.8	28.1	50.5	73.8	160	15	9.8
2012_11_05 16:12:15	58.7	28.1	50.5	74.2	160.2	17	11.6
2012_11_05 16:18:26	58.1	28.1	50.7	76.4	161	17	11.2
2012_11_05 16:24:38	57.6	28.1	50.7	77.6	156.6	17	11
2012_11_05 16:30:50	57.2	28.1	50.6	78.4	122.4	17	10
2012_11_05 16:37:01	56.3	28	50.5	81	86.2	11	6.8
2012_11_05 16:43:14	55.5	28	50.6	83.4	84	11	6
2012_11_05 16:49:25	55	28	50.5	84.8	83	11	6.8
2012_11_05 16:55:38	54.5	28	50.6	86.6	95.4	11	8.6
2012_11_05 17:10:05	53.9	28	50.3	87.6	102.6	11	7.2
2012_11_05 17:16:17	53.7	28	50	87.2	90.8	12	8.8
2012_11_05 17:22:28	53.8	28	50	87	91.4	12	8
2012_11_05 17:28:38	54	28	50	86.6	83.8	12	6.8
2012_11_05 17:34:49	53.8	28	50	87	77.4	8	7.2
2012_11_05 17:40:59	53.7	28	49.6	86.2	83.6	11	8.2
2012_11_05 17:47:10	53.9	28	49.6	85.4	86.2	11	5.2
2012_11_05 17:54:22	53.6	28	49.6	86.4	86.2	11	3.2
2012_11_05 18:00:32	53.4	28	49.3	85.8	117.2	11	6
2012_11_05 18:06:43	53.5	28	49.1	85	123	9	5
2012_11_05 18:12:55	53.1	28	49.1	86.2	123	12	7.8
2012_11_05 18:19:07	52.8	28	49	87	123	12	8.6
2012_11_05 18:25:18	52.7	28	48.9	87	115	12	7.4
2012_11_05 18:31:32	52.7	28	49	87.2	126.6	12	7.4
2012_11_05 18:37:45	52.6	28	48.7	86.6	111.4	11	7.6
2012_11_05 18:43:56	52.6	28	48.6	86.2	98.8	12	9
2012_11_05 18:50:08	52.9	28	48.5	85	97.6	15	12.6
2012_11_05 18:59:20	53	28	48.3	84	92.4	15	7.4
2012_11_05 19:05:32	52.8	28	48.7	85.8	104.6	8	6.2
2012_11_05 19:11:43	52.4	28	48.3	86	113.6	13	11
2012_11_05 19:17:54	52	28	48.2	86.8	114.2	15	12.6
2012_11_05 19:24:05	51.9	28	48.1	86.8	100.6	18	14.2
2012_11_05 19:30:18	51.7	28	48.3	88	108.6	18	12
2012_11_05 19:36:29	51.6	28	47.7	86.4	107.8	14	10.2
2012_11_05 19:42:40	51.6	28	47.9	87	111.4	14	5.8
2012_11_05 19:48:53	51.5	28	48.1	88	111	14	3
2012_11_05 19:55:04	51.4	28.1	48	87.8	107.6	15	10
2012_11_05 20:01:14	51.5	28	47.5	86	91	19	13.4
2012_11_05 20:07:26	51.4	28	47.4	86.2	84.4	19	12.4
2012_11_05 20:13:38	51.2	28	48.5	90.4	102.4	19	13.8
2012_11_05 20:19:50	50.9	28	48.6	91.8	104.4	19	10.8
2012_11_05 20:26:01	50.6	28	48	90.8	104	19	12
2012_11_05 20:32:11	50.7	28	47.9	90	103	19	10
2012_11_05 20:39:23	50.9	28.1	47.1	86.6	103.8	12	8
2012_11_05 20:45:34	51	28.1	47	86.2	108	12	11
2012_11_05 20:51:49	51	28.1	46.9	85.8	119.8	13	10.6
2012_11_05 20:58:01	50.9	28.1	46.7	85.2	103.6	14	11.6
2012_11_05 21:04:12	50.8	28.1	46.8	86	86.8	14	10
2012_11_05 21:10:23	50.6	28	47.2	88	78.8	14	7
2012_11_05 21:16:34	50.6	28	47.7	89.8	108.6	14	6.8
2012_11_05 21:22:45	50.3	28.1	47.8	91	118.8	14	7.2
2012_11_05 21:28:57	50.2	28.1	47.4	90	121.2	14	7.6
2012_11_05 21:35:08	50.3	28	46.7	87.2	116.6	9	7.6
2012_11_05 21:42:19	50.2	28	46.4	86.6	116.8	13	10.4
2012_11_05 21:48:33	50.3	28	46.9	88.2	126.8	14	12
